,DateTime,Day,Holiday,Seq,Watt,Temp
1571,20130307,목,0,11,2464,8.0
1572,20130307,목,0,12,2462,8.0
1573,20130307,목,0,13,4652,8.0
1574,20130307,목,0,14,1082,9.0
1575,20130307,목,0,15,327,8.0
1576,20130307,목,0,16,336,8.0
1577,20130307,목,0,17,2671,8.0
1578,20130307,목,0,18,2112,8.0
1579,20130307,목,0,19,2530,8.0
1580,20130307,목,0,20,2857,8.0
1581,20130307,목,0,21,990,8.0
1582,20130307,목,0,22,438,8.0
1583,20130307,목,0,23,287,8.0
1584,20130308,금,0,0,240,8.0
1585,20130308,금,0,1,213,8.0
1586,20130308,금,0,2,353,7.5
1587,20130308,금,0,3,353,7.0
1588,20130308,금,0,4,217,7.5
1589,20130308,금,0,5,216,7.0
1590,20130308,금,0,6,4403,7.0
1591,20130308,금,0,7,4412,7.0
1592,20130308,금,0,8,488,7.0
1593,20130308,금,0,9,2690,7.0
1594,20130308,금,0,10,271,7.5
1595,20130308,금,0,11,1121,8.0
1596,20130308,금,0,12,626,8.0
1597,20130308,금,0,13,1991,9.0
1598,20130308,금,0,14,218,9.0
1599,20130308,금,0,15,222,9.0
1600,20130308,금,0,16,2990,9.0
1601,20130308,금,0,17,3070,9.0
1602,20130308,금,0,18,4630,9.0
1603,20130308,금,0,19,593,9.0
1604,20130308,금,0,20,1050,9.0
1605,20130308,금,0,21,2771,8.0
1606,20130308,금,0,22,1058,8.0
1607,20130308,금,0,23,226,8.0
1608,20130309,토,1,0,206,8.0
1609,20130309,토,1,1,204,7.0
1610,20130309,토,1,2,202,6.5
1611,20130309,토,1,3,214,6.0
1612,20130309,토,1,4,290,6.0
1613,20130309,토,1,5,229,6.0
1614,20130309,토,1,6,212,5.5
1615,20130309,토,1,7,2622,5.0
1616,20130309,토,1,8,549,6.0
1617,20130309,토,1,9,251,6.0
1618,20130309,토,1,10,788,6.0
1619,20130309,토,1,11,287,6.0
1620,20130309,토,1,12,293,6.0
1621,20130309,토,1,13,283,6.0
1622,20130309,토,1,14,295,6.0
1623,20130309,토,1,15,259,6.0
1624,20130309,토,1,16,454,6.0
1625,20130309,토,1,17,281,6.0
1626,20130309,토,1,18,270,6.0
1627,20130309,토,1,19,2040,5.0
1628,20130309,토,1,20,2611,5.0
1629,20130309,토,1,21,853,4.0
1630,20130309,토,1,22,2808,4.0
1631,20130309,토,1,23,2480,3.0
1632,20130310,일,1,0,239,3.0
1633,20130310,일,1,1,690,3.0
1634,20130310,일,1,2,813,2.5
1635,20130310,일,1,3,690,2.5
1636,20130310,일,1,4,1166,2.0
1637,20130310,일,1,5,2210,2.0
1638,20130310,일,1,6,814,2.0
1639,20130310,일,1,7,832,2.0
1640,20130310,일,1,8,2012,2.0
1641,20130310,일,1,9,590,2.0
1642,20130310,일,1,10,2662,3.0
1643,20130310,일,1,11,498,3.0
1644,20130310,일,1,12,635,3.0
1645,20130310,일,1,13,2501,3.0
1646,20130310,일,1,14,554,2.0
1647,20130310,일,1,15,547,2.0
1648,20130310,일,1,16,690,2.0
1649,20130310,일,1,17,709,2.0
1650,20130310,일,1,18,2199,2.0
1651,20130310,일,1,19,2032,1.5
1652,20130310,일,1,20,790,1.0
1653,20130310,일,1,21,4676,1.0
1654,20130310,일,1,22,525,1.0
1655,20130310,일,1,23,261,1.0
1656,20130311,월,0,0,742,1.0
1657,20130311,월,0,1,269,1.0
1658,20130311,월,0,2,211,0.0
1659,20130311,월,0,3,198,0.0
1660,20130311,월,0,4,797,0.0
1661,20130311,월,0,5,251,0.0
1662,20130311,월,0,6,241,0.0
1663,20130311,월,0,7,4186,0.0
1664,20130311,월,0,8,2012,-0.5
1665,20130311,월,0,9,590,0.0
1666,20130311,월,0,10,2662,-0.5
1667,20130311,월,0,11,498,-1.0
1668,20130311,월,0,12,635,-0.5
1669,20130311,월,0,13,2501,-0.5
1670,20130311,월,0,14,554,-0.5
1671,20130311,월,0,15,547,-0.5
1672,20130311,월,0,16,690,-1.0
1673,20130311,월,0,17,709,-1.0
1674,20130311,월,0,18,2199,-1.0
1675,20130311,월,0,19,2032,-1.0
1676,20130311,월,0,20,790,-1.0
1677,20130311,월,0,21,4676,-1.0
1678,20130311,월,0,22,525,-1.0
1679,20130311,월,0,23,261,-2.0
1680,20130312,화,0,0,742,-2.0
1681,20130312,화,0,1,269,-2.0
1682,20130312,화,0,2,211,-2.0
1683,20130312,화,0,3,198,-2.0
1684,20130312,화,0,4,797,-2.0
1685,20130312,화,0,5,251,-1.5
1686,20130312,화,0,6,241,-1.0
1687,20130312,화,0,7,4186,-1.0
1688,20130312,화,0,8,2012,-1.0
1689,20130312,화,0,9,590,0.0
1690,20130312,화,0,10,235,0.0
1691,20130312,화,0,11,1894,1.0
1692,20130312,화,0,12,2814,2.0
1693,20130312,화,0,13,2857,2.0
1694,20130312,화,0,14,2966,3.0
1695,20130312,화,0,15,2667,3.0
1696,20130312,화,0,16,497,3.5
1697,20130312,화,0,17,2827,3.0
1698,20130312,화,0,18,2524,3.0
1699,20130312,화,0,19,1672,2.0
1700,20130312,화,0,20,966,2.0
1701,20130312,화,0,21,1879,2.0
1702,20130312,화,0,22,1560,2.0
1703,20130312,화,0,23,259,2.0
1704,20130313,수,0,0,265,2.0
1705,20130313,수,0,1,217,2.0
1706,20130313,수,0,2,283,2.0
1707,20130313,수,0,3,727,2.0
1708,20130313,수,0,4,2015,1.5
1709,20130313,수,0,5,1391,1.0
1710,20130313,수,0,6,353,1.0
1711,20130313,수,0,7,4853,1.0
1712,20130313,수,0,8,2866,2.0
1713,20130313,수,0,9,336,2.5
1714,20130313,수,0,10,2723,4.0
1715,20130313,수,0,11,2965,4.0
1716,20130313,수,0,12,3030,4.0
1717,20130313,수,0,13,1971,5.0
1718,20130313,수,0,14,2629,5.0
1719,20130313,수,0,15,327,5.0
1720,20130313,수,0,16,326,4.0
1721,20130313,수,0,17,715,3.5
1722,20130313,수,0,18,3720,3.0
1723,20130313,수,0,19,515,2.0
1724,20130313,수,0,20,1629,2.0
1725,20130313,수,0,21,2485,2.0
1726,20130313,수,0,22,655,1.5
1727,20130313,수,0,23,2632,1.0
1728,20130314,목,0,0,2631,0.5
1729,20130314,목,0,1,683,0.0
1730,20130314,목,0,2,730,0.0
1731,20130314,목,0,3,525,0.0
1732,20130314,목,0,4,760,-1.0
1733,20130314,목,0,5,749,-1.0
1734,20130314,목,0,6,853,-1.0
1735,20130314,목,0,7,754,-1.0
1736,20130314,목,0,8,2612,0.0
1737,20130314,목,0,9,907,1.5
1738,20130314,목,0,10,326,2.5
1739,20130314,목,0,11,409,4.0
1740,20130314,목,0,12,3029,4.0
1741,20130314,목,0,13,2794,5.5
1742,20130314,목,0,14,249,5.0
1743,20130314,목,0,15,1978,6.0
1744,20130314,목,0,16,310,6.0
1745,20130314,목,0,17,3126,6.0
1746,20130314,목,0,18,3009,6.0
1747,20130314,목,0,19,337,6.0
1748,20130314,목,0,20,674,5.5
1749,20130314,목,0,21,526,4.5
1750,20130314,목,0,22,561,5.0
1751,20130314,목,0,23,796,5.0
1752,20130315,금,0,0,340,4.0
1753,20130315,금,0,1,280,4.0
1754,20130315,금,0,2,389,4.0
1755,20130315,금,0,3,235,3.5
1756,20130315,금,0,4,284,3.5
1757,20130315,금,0,5,246,4.0
1758,20130315,금,0,6,348,4.0
1759,20130315,금,0,7,2732,4.0
1760,20130315,금,0,8,4584,5.0
1761,20130315,금,0,9,282,6.5
1762,20130315,금,0,10,359,7.0
1763,20130315,금,0,11,2040,7.5
1764,20130315,금,0,12,367,8.0
1765,20130315,금,0,13,1948,7.0
1766,20130315,금,0,14,289,7.5
1767,20130315,금,0,15,293,8.0
1768,20130315,금,0,16,821,7.5
1769,20130315,금,0,17,894,8.0
1770,20130315,금,0,18,2997,7.0
1771,20130315,금,0,19,2736,7.0
1772,20130315,금,0,20,3222,7.0
1773,20130315,금,0,21,2812,7.0
1774,20130315,금,0,22,3090,7.0
1775,20130315,금,0,23,2443,7.0
1776,20130316,토,1,0,418,7.5
1777,20130316,토,1,1,243,8.0
1778,20130316,토,1,2,756,7.0
1779,20130316,토,1,3,335,7.0
1780,20130316,토,1,4,332,7.0
1781,20130316,토,1,5,366,7.0
1782,20130316,토,1,6,251,7.0
1783,20130316,토,1,7,311,6.5
1784,20130316,토,1,8,3088,6.0
1785,20130316,토,1,9,4700,7.0
1786,20130316,토,1,10,445,6.5
1787,20130316,토,1,11,1246,6.0
1788,20130316,토,1,12,2945,6.0
1789,20130316,토,1,13,2571,6.5
1790,20130316,토,1,14,5070,6.0
1791,20130316,토,1,15,1712,6.5
1792,20130316,토,1,16,2052,7.0
1793,20130316,토,1,17,4627,6.5
1794,20130316,토,1,18,2421,6.0
1795,20130316,토,1,19,3054,6.0
1796,20130316,토,1,20,3105,6.0
1797,20130316,토,1,21,2620,6.0
1798,20130316,토,1,22,3132,7.0
1799,20130316,토,1,23,245,6.0
1800,20130317,일,1,0,297,6.0
1801,20130317,일,1,1,253,6.0
1802,20130317,일,1,2,237,5.0
1803,20130317,일,1,3,321,4.5
1804,20130317,일,1,4,234,4.0
1805,20130317,일,1,5,375,4.0
1806,20130317,일,1,6,306,4.0
1807,20130317,일,1,7,2623,5.0
1808,20130317,일,1,8,4537,5.5
1809,20130317,일,1,9,463,6.5
1810,20130317,일,1,10,4994,7.0
1811,20130317,일,1,11,4913,7.0
1812,20130317,일,1,12,4787,6.5
1813,20130317,일,1,13,6413,6.0
1814,20130317,일,1,14,2706,6.0
1815,20130317,일,1,15,3523,5.5
1816,20130317,일,1,16,3780,5.0
1817,20130317,일,1,17,2924,5.0
1818,20130317,일,1,18,3850,5.0
1819,20130317,일,1,19,2145,4.5
1820,20130317,일,1,20,3259,4.0
1821,20130317,일,1,21,515,4.0
1822,20130317,일,1,22,288,3.5
1823,20130317,일,1,23,300,3.0
1824,20130318,월,0,0,257,2.0
1825,20130318,월,0,1,2133,2.0
1826,20130318,월,0,2,463,2.0
1827,20130318,월,0,3,304,1.0
1828,20130318,월,0,4,333,1.0
1829,20130318,월,0,5,250,1.0
1830,20130318,월,0,6,2834,0.5
1831,20130318,월,0,7,573,1.0
1832,20130318,월,0,8,4612,2.0
1833,20130318,월,0,9,342,3.0
1834,20130318,월,0,10,417,5.5
1835,20130318,월,0,11,4463,6.5
1836,20130318,월,0,12,1980,8.0
1837,20130318,월,0,13,346,8.0
1838,20130318,월,0,14,573,7.0
1839,20130318,월,0,15,794,6.5
1840,20130318,월,0,16,732,5.0
1841,20130318,월,0,17,694,5.0
1842,20130318,월,0,18,3067,5.0
1843,20130318,월,0,19,533,5.0
1844,20130318,월,0,20,570,5.0
1845,20130318,월,0,21,3049,5.0
1846,20130318,월,0,22,532,5.0
1847,20130318,월,0,23,242,4.0
1848,20130319,화,0,0,317,4.0
1849,20130319,화,0,1,371,4.0
1850,20130319,화,0,2,356,4.0
1851,20130319,화,0,3,272,3.5
1852,20130319,화,0,4,243,3.0
1853,20130319,화,0,5,434,3.0
1854,20130319,화,0,6,478,4.0
1855,20130319,화,0,7,4936,4.0
1856,20130319,화,0,8,2814,4.0
1857,20130319,화,0,9,2611,4.0
1858,20130319,화,0,10,4924,5.5
1859,20130319,화,0,11,4876,6.0
1860,20130319,화,0,12,648,6.5
1861,20130319,화,0,13,299,7.0
1862,20130319,화,0,14,817,7.0
1863,20130319,화,0,15,480,7.0
1864,20130319,화,0,16,496,7.0
1865,20130319,화,0,17,2286,6.0
1866,20130319,화,0,18,3122,5.5
1867,20130319,화,0,19,2203,4.5
1868,20130319,화,0,20,284,4.0
1869,20130319,화,0,21,2204,3.5
1870,20130319,화,0,22,391,3.0
1871,20130319,화,0,23,241,3.0
1872,20130320,수,0,0,252,3.0
1873,20130320,수,0,1,350,2.0
1874,20130320,수,0,2,760,2.0
1875,20130320,수,0,3,317,2.0
1876,20130320,수,0,4,859,3.0
1877,20130320,수,0,5,284,3.0
1878,20130320,수,0,6,483,3.0
1879,20130320,수,0,7,4459,3.0
1880,20130320,수,0,8,4502,4.0
1881,20130320,수,0,9,472,4.5
1882,20130320,수,0,10,447,5.0
1883,20130320,수,0,11,3017,5.5
1884,20130320,수,0,12,2905,5.0
1885,20130320,수,0,13,281,5.5
1886,20130320,수,0,14,3073,5.0
1887,20130320,수,0,15,639,4.5
1888,20130320,수,0,16,718,4.0
1889,20130320,수,0,17,3224,4.0
1890,20130320,수,0,18,2555,4.0
1891,20130320,수,0,19,735,3.5
1892,20130320,수,0,20,739,3.0
1893,20130320,수,0,21,2391,3.0
1894,20130320,수,0,22,566,3.0
1895,20130320,수,0,23,525,3.0
1896,20130321,목,0,0,313,2.5
1897,20130321,목,0,1,513,2.5
1898,20130321,목,0,2,360,2.5
1899,20130321,목,0,3,280,1.0
1900,20130321,목,0,4,602,1.5
1901,20130321,목,0,5,247,1.0
1902,20130321,목,0,6,334,1.5
1903,20130321,목,0,7,2868,2.0
1904,20130321,목,0,8,3793,2.5
1905,20130321,목,0,9,2684,4.0
1906,20130321,목,0,10,458,4.5
1907,20130321,목,0,11,2953,5.5
1908,20130321,목,0,12,585,5.0
1909,20130321,목,0,13,476,5.5
1910,20130321,목,0,14,2959,6.0
1911,20130321,목,0,15,2907,5.5
1912,20130321,목,0,16,2912,5.0
1913,20130321,목,0,17,3232,5.0
1914,20130321,목,0,18,2444,4.0
1915,20130321,목,0,19,3042,4.0
1916,20130321,목,0,20,4153,4.0
1917,20130321,목,0,21,673,4.0
1918,20130321,목,0,22,2806,4.0
1919,20130321,목,0,23,2828,4.0
1920,20130322,금,0,0,332,4.0
1921,20130322,금,0,1,339,3.0
1922,20130322,금,0,2,321,3.0
1923,20130322,금,0,3,468,3.0
1924,20130322,금,0,4,532,3.0
1925,20130322,금,0,5,375,3.0
1926,20130322,금,0,6,388,3.0
1927,20130322,금,0,7,4051,3.0
1928,20130322,금,0,8,618,3.0
1929,20130322,금,0,9,2948,3.0
1930,20130322,금,0,10,483,4.0
1931,20130322,금,0,11,2953,4.0
1932,20130322,금,0,12,585,4.0
1933,20130322,금,0,13,1862,4.0
1934,20130322,금,0,14,259,4.0
1935,20130322,금,0,15,321,4.5
1936,20130322,금,0,16,4658,4.0
1937,20130322,금,0,17,629,4.5
1938,20130322,금,0,18,5355,4.0
1939,20130322,금,0,19,1888,4.0
1940,20130322,금,0,20,522,4.0
1941,20130322,금,0,21,2129,4.0
1942,20130322,금,0,22,624,3.0
1943,20130322,금,0,23,460,3.0
1944,20130323,토,1,0,336,3.0
1945,20130323,토,1,1,261,3.0
1946,20130323,토,1,2,304,3.0
1947,20130323,토,1,3,236,2.5
1948,20130323,토,1,4,1666,2.0
1949,20130323,토,1,5,260,2.0
1950,20130323,토,1,6,330,1.0
1951,20130323,토,1,7,2951,1.0
1952,20130323,토,1,8,2153,1.0
1953,20130323,토,1,9,472,1.0
1954,20130323,토,1,10,308,1.0
1955,20130323,토,1,11,389,1.0
1956,20130323,토,1,12,370,1.5
1957,20130323,토,1,13,309,1.0
1958,20130323,토,1,14,301,1.0
1959,20130323,토,1,15,312,1.0
1960,20130323,토,1,16,2997,1.0
1961,20130323,토,1,17,2504,1.0
1962,20130323,토,1,18,2305,1.0
1963,20130323,토,1,19,2897,1.0
1964,20130323,토,1,20,2717,1.0
1965,20130323,토,1,21,822,1.0
1966,20130323,토,1,22,611,1.0
1967,20130323,토,1,23,289,1.5
1968,20130324,일,1,0,413,1.0
1969,20130324,일,1,1,265,1.0
1970,20130324,일,1,2,237,1.0
1971,20130324,일,1,3,264,0.0
1972,20130324,일,1,4,253,0.0
1973,20130324,일,1,5,287,0.0
1974,20130324,일,1,6,334,0.0
1975,20130324,일,1,7,2914,0.0
1976,20130324,일,1,8,3880,0.0
1977,20130324,일,1,9,2905,0.0
1978,20130324,일,1,10,866,0.0
1979,20130324,일,1,11,4682,0.0
1980,20130324,일,1,12,4650,0.0
1981,20130324,일,1,13,671,0.0
1982,20130324,일,1,14,3308,0.0
1983,20130324,일,1,15,2769,0.0
1984,20130324,일,1,16,1819,0.0
1985,20130324,일,1,17,432,1.0
1986,20130324,일,1,18,723,1.0
1987,20130324,일,1,19,2320,1.0
1988,20130324,일,1,20,840,1.0
1989,20130324,일,1,21,2464,1.5
1990,20130324,일,1,22,2497,2.0
1991,20130324,일,1,23,2854,2.0
1992,20130325,월,0,0,2626,2.0
1993,20130325,월,0,1,288,1.5
1994,20130325,월,0,2,310,1.5
1995,20130325,월,0,3,234,1.0
1996,20130325,월,0,4,315,1.0
1997,20130325,월,0,5,934,1.0
1998,20130325,월,0,6,650,1.0
1999,20130325,월,0,7,3130,1.0
2000,20130325,월,0,8,2894,1.0
2001,20130325,월,0,9,551,1.0
2002,20130325,월,0,10,2619,1.0
2003,20130325,월,0,11,859,1.0
2004,20130325,월,0,12,403,1.0
2005,20130325,월,0,13,1858,1.0
2006,20130325,월,0,14,950,1.0
2007,20130325,월,0,15,645,1.0
2008,20130325,월,0,16,4802,1.0
2009,20130325,월,0,17,2308,1.5
2010,20130325,월,0,18,2960,2.0
2011,20130325,월,0,19,2572,1.5
2012,20130325,월,0,20,772,2.0
2013,20130325,월,0,21,480,1.0
2014,20130325,월,0,22,2531,1.0
2015,20130325,월,0,23,579,1.0
2016,20130326,화,0,0,260,1.0
2017,20130326,화,0,1,224,1.0
2018,20130326,화,0,2,321,1.0
2019,20130326,화,0,3,228,1.0
2020,20130326,화,0,4,259,1.0
2021,20130326,화,0,5,226,1.0
2022,20130326,화,0,6,319,1.0
2023,20130326,화,0,7,4015,1.0
2024,20130326,화,0,8,666,1.0
2025,20130326,화,0,9,412,1.0
2026,20130326,화,0,10,507,1.0
2027,20130326,화,0,11,2851,1.0
2028,20130326,화,0,12,2636,1.0
2029,20130326,화,0,13,3063,1.0
2030,20130326,화,0,14,772,1.0
2031,20130326,화,0,15,3045,1.0
2032,20130326,화,0,16,2839,1.0
2033,20130326,화,0,17,2854,1.5
2034,20130326,화,0,18,4482,2.0
2035,20130326,화,0,19,673,1.5
2036,20130326,화,0,20,3333,1.0
2037,20130326,화,0,21,884,1.0
2038,20130326,화,0,22,2711,0.5
2039,20130326,화,0,23,2630,0.0
2040,20130327,수,0,0,2627,0.0
2041,20130327,수,0,1,394,0.0
2042,20130327,수,0,2,248,0.0
2043,20130327,수,0,3,273,-1.0
2044,20130327,수,0,4,1962,-0.5
2045,20130327,수,0,5,278,-1.0
2046,20130327,수,0,6,318,-0.5
2047,20130327,수,0,7,315,0.0
2048,20130327,수,0,8,3976,1.0
2049,20130327,수,0,9,3993,2.0
2050,20130327,수,0,10,491,2.0
2051,20130327,수,0,11,484,2.5
2052,20130327,수,0,12,416,3.0
2053,20130327,수,0,13,2094,3.0
2054,20130327,수,0,14,474,3.0
2055,20130327,수,0,15,463,3.0
2056,20130327,수,0,16,2785,3.0
2057,20130327,수,0,17,6001,2.0
2058,20130327,수,0,18,3247,2.0
2059,20130327,수,0,19,1859,1.5
2060,20130327,수,0,20,393,1.0
2061,20130327,수,0,21,629,1.0
2062,20130327,수,0,22,2149,0.5
2063,20130327,수,0,23,614,0.0
2064,20130328,목,0,0,295,0.0
2065,20130328,목,0,1,260,0.0
2066,20130328,목,0,2,246,-0.5
2067,20130328,목,0,3,287,-0.5
2068,20130328,목,0,4,251,-1.0
2069,20130328,목,0,5,231,-1.0
2070,20130328,목,0,6,342,-1.0
2071,20130328,목,0,7,1736,-0.5
2072,20130328,목,0,8,4886,1.5
2073,20130328,목,0,9,798,3.0
2074,20130328,목,0,10,532,3.0
2075,20130328,목,0,11,2009,3.0
2076,20130328,목,0,12,2848,3.0
2077,20130328,목,0,13,429,3.0
2078,20130328,목,0,14,434,3.0
2079,20130328,목,0,15,2383,4.0
2080,20130328,목,0,16,4616,4.0
2081,20130328,목,0,17,2865,3.5
2082,20130328,목,0,18,4247,3.0
2083,20130328,목,0,19,2905,3.0
2084,20130328,목,0,20,5452,2.5
2085,20130328,목,0,21,1917,2.0
2086,20130328,목,0,22,609,2.0
2087,20130328,목,0,23,1713,1.5
2088,20130329,금,0,0,354,0.5
2089,20130329,금,0,1,341,0.0
2090,20130329,금,0,2,292,0.0
2091,20130329,금,0,3,369,-0.5
2092,20130329,금,0,4,288,0.0
2093,20130329,금,0,5,342,0.0
2094,20130329,금,0,6,4983,0.0
2095,20130329,금,0,7,3141,1.0
2096,20130329,금,0,8,340,2.0
2097,20130329,금,0,9,292,3.0
2098,20130329,금,0,10,277,3.5
2099,20130329,금,0,11,271,4.0
2100,20130329,금,0,12,423,4.0
2101,20130329,금,0,13,272,4.0
2102,20130329,금,0,14,266,4.0
2103,20130329,금,0,15,265,4.0
2104,20130329,금,0,16,264,4.0
2105,20130329,금,0,17,253,3.0
2106,20130329,금,0,18,260,3.0
2107,20130329,금,0,19,320,2.0
2108,20130329,금,0,20,317,2.0
2109,20130329,금,0,21,322,2.0
2110,20130329,금,0,22,256,1.5
2111,20130329,금,0,23,245,1.0
2112,20130330,토,1,0,241,1.0
2113,20130330,토,1,1,272,1.0
2114,20130330,토,1,2,382,1.0
2115,20130330,토,1,3,383,1.0
2116,20130330,토,1,4,224,1.0
2117,20130330,토,1,5,276,1.0
2118,20130330,토,1,6,331,1.0
2119,20130330,토,1,7,311,1.0
2120,20130330,토,1,8,315,1.5
2121,20130330,토,1,9,284,2.5
2122,20130330,토,1,10,273,3.0
2123,20130330,토,1,11,265,3.5
2124,20130330,토,1,12,270,4.0
2125,20130330,토,1,13,827,4.0
2126,20130330,토,1,14,261,4.0
2127,20130330,토,1,15,709,4.0
2128,20130330,토,1,16,238,3.5
2129,20130330,토,1,17,400,3.0
2130,20130330,토,1,18,292,3.0
2131,20130330,토,1,19,254,2.0
2132,20130330,토,1,20,264,2.0
2133,20130330,토,1,21,306,2.0
2134,20130330,토,1,22,247,1.5
2135,20130330,토,1,23,257,1.0
2136,20130331,일,1,0,249,0.5
2137,20130331,일,1,1,241,0.0
2138,20130331,일,1,2,242,-1.0
2139,20130331,일,1,3,223,-1.0
2140,20130331,일,1,4,420,-1.5
2141,20130331,일,1,5,246,-2.0
2142,20130331,일,1,6,258,-2.0
2143,20130331,일,1,7,243,-0.5
2144,20130331,일,1,8,728,1.5
2145,20130331,일,1,9,288,3.0
2146,20130331,일,1,10,259,4.0
2147,20130331,일,1,11,262,4.0
2148,20130331,일,1,12,307,4.0
2149,20130331,일,1,13,242,3.5
2150,20130331,일,1,14,225,4.0
2151,20130331,일,1,15,277,4.5
2152,20130331,일,1,16,245,4.0
2153,20130331,일,1,17,313,3.5
2154,20130331,일,1,18,258,3.0
2155,20130331,일,1,19,332,3.0
2156,20130331,일,1,20,264,2.0
2157,20130331,일,1,21,331,1.5
2158,20130331,일,1,22,243,1.0
2159,20130331,일,1,23,405,1.0
2160,20130401,월,0,0,239,1.0
2161,20130401,월,0,1,226,1.0
2162,20130401,월,0,2,492,1.5
2163,20130401,월,0,3,246,1.5
2164,20130401,월,0,4,238,2.0
2165,20130401,월,0,5,245,2.0
2166,20130401,월,0,6,242,2.0
2167,20130401,월,0,7,254,2.0
2168,20130401,월,0,8,1773,2.5
2169,20130401,월,0,9,248,3.0
2170,20130401,월,0,10,265,3.0
2171,20130401,월,0,11,259,4.0
2172,20130401,월,0,12,260,3.0
2173,20130401,월,0,13,426,4.0
2174,20130401,월,0,14,277,4.5
2175,20130401,월,0,15,299,4.0
2176,20130401,월,0,16,288,4.0
2177,20130401,월,0,17,256,4.0
2178,20130401,월,0,18,239,3.5
2179,20130401,월,0,19,567,3.0
2180,20130401,월,0,20,2642,2.0
2181,20130401,월,0,21,2450,2.0
2182,20130401,월,0,22,633,1.0
2183,20130401,월,0,23,308,1.0
2184,20130402,화,0,0,305,1.0
2185,20130402,화,0,1,328,0.5
2186,20130402,화,0,2,1508,0.0
2187,20130402,화,0,3,318,0.0
2188,20130402,화,0,4,382,0.0
2189,20130402,화,0,5,333,-1.0
2190,20130402,화,0,6,2880,0.0
2191,20130402,화,0,7,4863,1.5
2192,20130402,화,0,8,2897,2.5
2193,20130402,화,0,9,2719,4.5
2194,20130402,화,0,10,335,4.5
2195,20130402,화,0,11,2909,5.0
2196,20130402,화,0,12,3188,6.0
2197,20130402,화,0,13,3160,6.0
2198,20130402,화,0,14,1907,6.0
2199,20130402,화,0,15,504,6.0
2200,20130402,화,0,16,4644,6.0
2201,20130402,화,0,17,2755,5.5
2202,20130402,화,0,18,3291,5.0
2203,20130402,화,0,19,2594,4.0
2204,20130402,화,0,20,842,3.5
2205,20130402,화,0,21,624,2.5
2206,20130402,화,0,22,511,2.0
2207,20130402,화,0,23,610,2.0
2208,20130403,수,0,0,222,1.0
2209,20130403,수,0,1,776,1.0
2210,20130403,수,0,2,300,0.5
2211,20130403,수,0,3,369,0.5
2212,20130403,수,0,4,250,0.0
2213,20130403,수,0,5,262,0.0
2214,20130403,수,0,6,281,0.5
2215,20130403,수,0,7,4789,1.0
2216,20130403,수,0,8,665,2.0
2217,20130403,수,0,9,561,2.5
2218,20130403,수,0,10,3465,3.0
2219,20130403,수,0,11,2757,3.0
2220,20130403,수,0,12,2943,3.0
2221,20130403,수,0,13,3023,3.0
2222,20130403,수,0,14,721,3.0
2223,20130403,수,0,15,2207,3.0
2224,20130403,수,0,16,3361,3.5
2225,20130403,수,0,17,5349,4.0
2226,20130403,수,0,18,4999,4.0
2227,20130403,수,0,19,3081,4.0
2228,20130403,수,0,20,930,4.0
2229,20130403,수,0,21,4876,3.0
2230,20130403,수,0,22,2630,3.0
2231,20130403,수,0,23,229,3.0
2232,20130404,목,0,0,1719,1.5
2233,20130404,목,0,1,224,1.0
2234,20130404,목,0,2,223,2.0
2235,20130404,목,0,3,224,1.0
2236,20130404,목,0,4,475,1.0
2237,20130404,목,0,5,319,1.0
2238,20130404,목,0,6,280,2.0
2239,20130404,목,0,7,3171,2.0
2240,20130404,목,0,8,2572,2.5
2241,20130404,목,0,9,418,2.0
2242,20130404,목,0,10,1977,2.0
2243,20130404,목,0,11,3202,1.0
2244,20130404,목,0,12,4942,1.0
2245,20130404,목,0,13,2128,2.0
2246,20130404,목,0,14,518,2.0
2247,20130404,목,0,15,939,1.5
2248,20130404,목,0,16,2344,2.0
2249,20130404,목,0,17,5010,3.0
2250,20130404,목,0,18,3659,3.0
2251,20130404,목,0,19,829,3.0
2252,20130404,목,0,20,741,2.0
2253,20130404,목,0,21,564,2.0
2254,20130404,목,0,22,1971,2.0
2255,20130404,목,0,23,374,2.0
2256,20130405,금,0,0,234,2.0
2257,20130405,금,0,1,783,2.0
2258,20130405,금,0,2,686,2.0
2259,20130405,금,0,3,792,2.0
2260,20130405,금,0,4,832,2.0
2261,20130405,금,0,5,941,3.0
2262,20130405,금,0,6,1977,3.0
2263,20130405,금,0,7,4603,3.0
2264,20130405,금,0,8,2931,3.0
2265,20130405,금,0,9,435,3.5
2266,20130405,금,0,10,2155,4.0
2267,20130405,금,0,11,2979,5.0
2268,20130405,금,0,12,3022,5.5
2269,20130405,금,0,13,787,6.0
2270,20130405,금,0,14,612,6.5
2271,20130405,금,0,15,414,6.5
2272,20130405,금,0,16,2956,7.0
2273,20130405,금,0,17,1931,7.0
2274,20130405,금,0,18,3139,6.0
2275,20130405,금,0,19,2748,5.0
2276,20130405,금,0,20,886,4.5
2277,20130405,금,0,21,2592,4.0
2278,20130405,금,0,22,2593,3.0
2279,20130405,금,0,23,2576,3.0
2280,20130406,토,1,0,336,2.0
2281,20130406,토,1,1,1970,1.5
2282,20130406,토,1,2,313,1.0
2283,20130406,토,1,3,232,1.0
2284,20130406,토,1,4,370,0.5
2285,20130406,토,1,5,370,0.0
2286,20130406,토,1,6,288,0.0
2287,20130406,토,1,7,297,1.0
2288,20130406,토,1,8,4542,3.5
