,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp
548,20150623,2015-06-23,화,0,20,1919,17.5
549,20150623,2015-06-23,화,0,21,604,16.5
550,20150623,2015-06-23,화,0,22,282,15.0
551,20150623,2015-06-23,화,0,23,251,15.0
552,20150624,2015-06-24,수,0,0,243,15.0
553,20150624,2015-06-24,수,0,1,237,14.5
554,20150624,2015-06-24,수,0,2,1346,14.0
555,20150624,2015-06-24,수,0,3,238,14.0
556,20150624,2015-06-24,수,0,4,278,14.0
557,20150624,2015-06-24,수,0,5,311,14.5
558,20150624,2015-06-24,수,0,6,3758,16.0
559,20150624,2015-06-24,수,0,7,1931,16.5
560,20150624,2015-06-24,수,0,8,854,17.5
561,20150624,2015-06-24,수,0,9,1224,19.5
562,20150624,2015-06-24,수,0,10,688,21.0
563,20150624,2015-06-24,수,0,11,1236,21.5
564,20150624,2015-06-24,수,0,12,287,23.0
565,20150624,2015-06-24,수,0,13,278,22.5
566,20150624,2015-06-24,수,0,14,291,23.5
567,20150624,2015-06-24,수,0,15,276,23.0
568,20150624,2015-06-24,수,0,16,2780,22.5
569,20150624,2015-06-24,수,0,17,2033,21.5
570,20150624,2015-06-24,수,0,18,343,21.0
571,20150624,2015-06-24,수,0,19,1367,20.0
572,20150624,2015-06-24,수,0,20,836,19.5
573,20150624,2015-06-24,수,0,21,2602,18.5
574,20150624,2015-06-24,수,0,22,2646,17.5
575,20150624,2015-06-24,수,0,23,259,17.0
576,20150625,2015-06-25,목,0,0,243,16.0
577,20150625,2015-06-25,목,0,1,240,15.5
578,20150625,2015-06-25,목,0,2,249,15.0
579,20150625,2015-06-25,목,0,3,247,14.5
580,20150625,2015-06-25,목,0,4,242,14.0
581,20150625,2015-06-25,목,0,5,2649,14.5
582,20150625,2015-06-25,목,0,6,2842,15.5
583,20150625,2015-06-25,목,0,7,372,17.5
584,20150625,2015-06-25,목,0,8,2478,18.5
585,20150625,2015-06-25,목,0,9,2363,20.5
586,20150625,2015-06-25,목,0,10,2372,21.0
587,20150625,2015-06-25,목,0,11,1254,22.5
588,20150625,2015-06-25,목,0,12,703,23.0
589,20150625,2015-06-25,목,0,13,456,23.5
590,20150625,2015-06-25,목,0,14,283,24.0
591,20150625,2015-06-25,목,0,15,4379,24.5
592,20150625,2015-06-25,목,0,16,4441,24.0
593,20150625,2015-06-25,목,0,17,2762,24.0
594,20150625,2015-06-25,목,0,18,1640,23.5
595,20150625,2015-06-25,목,0,19,655,22.5
596,20150625,2015-06-25,목,0,20,583,21.5
597,20150625,2015-06-25,목,0,21,3891,20.0
598,20150625,2015-06-25,목,0,22,1863,19.0
599,20150625,2015-06-25,목,0,23,418,18.0
600,20150626,2015-06-26,금,0,0,342,17.5
601,20150626,2015-06-26,금,0,1,339,16.5
602,20150626,2015-06-26,금,0,2,344,16.0
603,20150626,2015-06-26,금,0,3,417,16.0
604,20150626,2015-06-26,금,0,4,301,16.0
605,20150626,2015-06-26,금,0,5,2666,16.5
606,20150626,2015-06-26,금,0,6,4745,18.0
607,20150626,2015-06-26,금,0,7,1574,18.5
608,20150626,2015-06-26,금,0,8,467,20.0
609,20150626,2015-06-26,금,0,9,2641,21.0
610,20150626,2015-06-26,금,0,10,683,23.0
611,20150626,2015-06-26,금,0,11,2004,24.0
612,20150626,2015-06-26,금,0,12,1539,25.5
613,20150626,2015-06-26,금,0,13,455,26.5
614,20150626,2015-06-26,금,0,14,1113,26.5
615,20150626,2015-06-26,금,0,15,2546,25.5
616,20150626,2015-06-26,금,0,16,550,22.5
617,20150626,2015-06-26,금,0,17,1967,22.5
618,20150626,2015-06-26,금,0,18,2927,22.0
619,20150626,2015-06-26,금,0,19,2958,22.0
620,20150626,2015-06-26,금,0,20,459,20.5
621,20150626,2015-06-26,금,0,21,460,20.0
622,20150626,2015-06-26,금,0,22,366,19.5
623,20150626,2015-06-26,금,0,23,483,19.0
624,20150627,2015-06-27,토,1,0,372,17.0
625,20150627,2015-06-27,토,1,1,307,16.0
626,20150627,2015-06-27,토,1,2,315,15.0
627,20150627,2015-06-27,토,1,3,348,15.0
628,20150627,2015-06-27,토,1,4,607,14.0
629,20150627,2015-06-27,토,1,5,385,14.5
630,20150627,2015-06-27,토,1,6,2769,15.5
631,20150627,2015-06-27,토,1,7,4640,16.5
632,20150627,2015-06-27,토,1,8,425,18.0
633,20150627,2015-06-27,토,1,9,4614,18.5
634,20150627,2015-06-27,토,1,10,460,20.5
635,20150627,2015-06-27,토,1,11,521,21.0
636,20150627,2015-06-27,토,1,12,305,22.5
637,20150627,2015-06-27,토,1,13,278,23.0
638,20150627,2015-06-27,토,1,14,434,23.0
639,20150627,2015-06-27,토,1,15,2608,24.0
640,20150627,2015-06-27,토,1,16,367,24.0
641,20150627,2015-06-27,토,1,17,1972,24.0
642,20150627,2015-06-27,토,1,18,313,23.0
643,20150627,2015-06-27,토,1,19,2977,22.5
644,20150627,2015-06-27,토,1,20,1878,22.0
645,20150627,2015-06-27,토,1,21,623,21.0
646,20150627,2015-06-27,토,1,22,551,20.0
647,20150627,2015-06-27,토,1,23,2699,20.0
648,20150628,2015-06-28,일,1,0,2869,18.5
649,20150628,2015-06-28,일,1,1,383,18.0
650,20150628,2015-06-28,일,1,2,375,18.0
651,20150628,2015-06-28,일,1,3,377,18.0
652,20150628,2015-06-28,일,1,4,387,17.0
653,20150628,2015-06-28,일,1,5,795,17.0
654,20150628,2015-06-28,일,1,6,4688,17.0
655,20150628,2015-06-28,일,1,7,4980,18.0
656,20150628,2015-06-28,일,1,8,1977,19.5
657,20150628,2015-06-28,일,1,9,324,20.5
658,20150628,2015-06-28,일,1,10,312,21.0
659,20150628,2015-06-28,일,1,11,299,20.0
660,20150628,2015-06-28,일,1,12,318,18.5
661,20150628,2015-06-28,일,1,13,306,18.5
662,20150628,2015-06-28,일,1,14,680,20.0
663,20150628,2015-06-28,일,1,15,304,21.5
664,20150628,2015-06-28,일,1,16,295,21.5
665,20150628,2015-06-28,일,1,17,2037,21.5
666,20150628,2015-06-28,일,1,18,451,21.0
667,20150628,2015-06-28,일,1,19,667,20.0
668,20150628,2015-06-28,일,1,20,458,19.5
669,20150628,2015-06-28,일,1,21,252,18.5
670,20150628,2015-06-28,일,1,22,243,18.0
671,20150628,2015-06-28,일,1,23,967,17.0
672,20150629,2015-06-29,월,0,0,245,17.0
673,20150629,2015-06-29,월,0,1,314,17.0
674,20150629,2015-06-29,월,0,2,249,16.5
675,20150629,2015-06-29,월,0,3,243,15.5
676,20150629,2015-06-29,월,0,4,247,15.0
677,20150629,2015-06-29,월,0,5,316,15.0
678,20150629,2015-06-29,월,0,6,4537,16.5
679,20150629,2015-06-29,월,0,7,2480,17.5
680,20150629,2015-06-29,월,0,8,1135,19.5
681,20150629,2015-06-29,월,0,9,405,20.5
682,20150629,2015-06-29,월,0,10,456,21.5
683,20150629,2015-06-29,월,0,11,300,23.0
684,20150629,2015-06-29,월,0,12,889,24.0
685,20150629,2015-06-29,월,0,13,299,24.0
686,20150629,2015-06-29,월,0,14,2133,24.0
687,20150629,2015-06-29,월,0,15,3034,25.0
688,20150629,2015-06-29,월,0,16,2390,25.0
689,20150629,2015-06-29,월,0,17,2074,25.5
690,20150629,2015-06-29,월,0,18,357,25.5
691,20150629,2015-06-29,월,0,19,733,24.5
692,20150629,2015-06-29,월,0,20,2202,23.0
693,20150629,2015-06-29,월,0,21,3772,21.0
694,20150629,2015-06-29,월,0,22,2647,20.0
695,20150629,2015-06-29,월,0,23,351,19.0
696,20150630,2015-06-30,화,0,0,910,19.0
697,20150630,2015-06-30,화,0,1,422,18.0
698,20150630,2015-06-30,화,0,2,274,17.0
699,20150630,2015-06-30,화,0,3,277,16.5
700,20150630,2015-06-30,화,0,4,269,16.0
701,20150630,2015-06-30,화,0,5,348,16.5
702,20150630,2015-06-30,화,0,6,5259,19.0
703,20150630,2015-06-30,화,0,7,1759,20.5
704,20150630,2015-06-30,화,0,8,2739,22.5
705,20150630,2015-06-30,화,0,9,2801,24.0
706,20150630,2015-06-30,화,0,10,1726,25.5
707,20150630,2015-06-30,화,0,11,301,26.5
708,20150630,2015-06-30,화,0,12,297,27.5
709,20150630,2015-06-30,화,0,13,287,29.0
710,20150630,2015-06-30,화,0,14,330,29.0
711,20150630,2015-06-30,화,0,15,445,28.5
712,20150630,2015-06-30,화,0,16,905,27.5
713,20150630,2015-06-30,화,0,17,252,26.5
714,20150630,2015-06-30,화,0,18,1966,24.5
715,20150630,2015-06-30,화,0,19,2720,22.5
716,20150630,2015-06-30,화,0,20,1767,21.5
717,20150630,2015-06-30,화,0,21,795,20.5
718,20150630,2015-06-30,화,0,22,334,20.0
719,20150630,2015-06-30,화,0,23,548,19.0
